number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:55:43,[],[]
2,6,08:10:07,08:12:07,['16'],[]
3,5,08:12:48,08:14:49,['14'],[]
4,4,08:20:31,08:28:47,['49'],['14']
5,3,08:32:14,08:49:07,['44'],"['16', '49']"
6,1,08:56:02,08:58:03,[],['44']
7,3,09:04:58,10:05:31,"['29', '30']",[]
8,4,10:08:58,10:10:58,[],['30']
9,5,10:16:40,10:18:41,[],['29']
10,6,10:19:22,10:21:22,['23'],[]
11,5,10:22:03,10:24:04,['2'],[]
12,4,10:29:46,10:31:46,"['12', '47']",[]
13,3,10:35:13,10:43:04,['8'],"['12', '2', '23', '47']"
14,4,10:46:31,10:48:32,[],['8']
15,14,11:00:38,19:00:00,[],[]
