number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:34:32,[],[]
2,7,08:37:59,08:40:00,['44'],[]
3,3,08:47:07,08:49:07,['49'],['44']
4,9,08:56:43,08:59:32,['48'],['49']
5,8,09:02:59,09:05:00,['3'],[]
6,3,09:09:09,09:11:09,[],"['3', '48']"
7,8,09:15:18,09:22:03,['6'],[]
8,3,09:26:12,09:28:12,['36'],['6']
9,10,09:37:59,09:40:00,['22'],['36']
10,12,09:46:55,09:48:55,[],['22']
11,10,09:55:50,09:57:50,['18'],[]
12,11,09:59:47,10:10:00,['43'],['18']
13,13,10:15:42,10:17:42,[],['43']
14,11,10:23:24,10:30:00,['9'],[]
15,3,10:41:04,10:45:00,"['45', '12', '17', '47']",['9']
16,8,10:49:09,10:51:09,[],"['45', '17']"
17,10,10:56:51,11:01:02,[],['47']
18,11,11:02:59,11:05:00,['35'],['12']
19,3,11:16:04,11:18:04,[],['35']
20,14,11:27:22,19:00:00,[],[]
