number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:22:38,[],[]
2,10,08:32:59,08:35:00,['4'],[]
3,14,08:41:33,08:43:33,[],['4']
4,15,08:46:07,08:50:00,['2'],[]
5,16,08:52:52,08:55:00,['16'],[]
6,6,08:56:49,08:59:34,"['3', '19']","['16', '2']"
7,7,09:11:12,09:18:21,[],"['3', '19']"
8,10,09:22:59,09:25:00,['18'],[]
9,6,09:35:21,09:46:10,['11'],['18']
10,16,09:47:59,09:50:00,['13'],[]
11,12,09:58:37,10:08:22,[],['13']
12,9,10:14:47,10:16:47,[],['11']
13,12,10:23:12,10:32:25,['9'],[]
14,15,10:38:09,10:40:10,[],['9']
15,9,10:47:59,10:50:00,['15'],[]
16,12,10:56:25,10:58:25,['24'],[]
17,13,11:00:59,11:03:00,[],['15']
18,6,11:12:21,11:14:21,['26'],['24']
19,13,11:23:42,11:34:33,[],['26']
20,33,11:43:54,19:00:00,[],[]
