number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:17:23,[],[]
2,20,08:21:04,08:23:04,['51'],[]
3,21,08:26:45,08:28:46,[],['51']
4,18,08:37:59,08:40:00,['79'],[]
5,20,08:45:32,08:47:32,[],['79']
6,21,08:51:13,09:00:43,['17'],[]
7,19,09:07:10,09:09:11,[],['17']
8,17,09:15:38,09:17:38,['71'],[]
9,0,09:26:08,10:31:45,['83'],['71']
10,16,10:38:12,10:40:12,[],['83']
11,15,10:43:53,11:18:09,['4'],[]
12,0,11:20:55,11:22:56,[],['4']
13,16,11:29:23,11:35:00,['9'],[]
14,0,11:41:27,11:43:27,[],['9']
15,16,11:49:54,12:15:00,['64'],[]
16,15,12:18:41,12:35:00,['13'],['64']
17,0,12:37:46,12:39:46,[],['13']
18,16,12:46:13,12:50:00,['3'],[]
19,0,12:56:27,12:58:27,[],['3']
20,18,13:10:00,13:58:04,['0'],[]
21,16,14:04:43,14:17:51,[],['0']
22,17,14:23:23,14:55:00,['28'],[]
23,0,15:03:30,15:08:11,['67'],['28']
24,15,15:10:57,15:12:57,[],['67']
25,16,15:16:38,16:29:03,['96'],[]
26,0,16:35:30,16:37:31,"['87', '75', '70']",['96']
27,19,16:51:34,16:53:35,[],['87']
28,21,17:00:02,17:09:44,"['91', '48']","['75', '70']"
29,18,17:18:57,17:20:57,[],['48']
30,15,17:30:10,17:32:11,[],['91']
31,28,17:49:41,19:00:00,[],[]
