number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:25:41,[],[]
2,24,08:29:50,08:31:50,['13'],[]
3,25,08:35:59,08:38:00,[],['13']
4,12,08:42:02,09:15:00,['26'],[]
5,24,09:19:02,09:21:02,[],['26']
6,12,09:25:04,09:33:25,['44'],[]
7,24,09:37:27,09:44:22,['43'],['44']
8,25,09:48:31,10:39:31,['30'],['43']
9,27,10:43:33,10:45:33,"['18', '29']",[]
10,13,10:49:55,10:54:27,"['25', '7', '41']","['18', '29', '30']"
11,12,10:57:13,10:59:13,[],['41']
12,26,11:04:15,11:06:15,[],['25']
13,24,11:09:42,11:11:43,[],['7']
14,29,11:15:52,19:00:00,[],[]
