number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:18:35,[],[]
2,16,08:27:59,08:30:00,['31'],[]
3,4,08:33:43,08:39:20,[],['31']
4,17,08:44:13,08:50:46,"['49', '43']",[]
5,4,08:55:39,08:57:39,[],['43']
6,15,09:04:01,09:12:40,[],['49']
7,16,09:15:26,09:17:26,['27'],[]
8,17,09:25:59,09:28:00,[],['27']
9,19,09:32:59,09:36:04,"['16', '38', '17']",[]
10,4,09:45:18,09:47:18,[],"['16', '38', '17']"
11,20,10:01:12,10:10:00,['45'],[]
12,18,10:15:02,10:30:00,['34'],[]
13,4,10:39:00,10:41:00,['21'],"['34', '45']"
14,17,10:45:53,10:54:09,['37'],['21']
15,4,10:59:02,11:10:14,[],['37']
16,28,11:22:20,19:00:00,[],[]
