number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:12:16,[],[]
2,11,08:25:00,08:27:00,['31'],[]
3,12,08:30:51,08:34:38,['33'],[]
4,15,08:40:23,08:42:23,['8'],[]
5,6,08:47:01,08:49:45,"['26', '16']","['31', '33', '8']"
6,11,09:02:29,09:04:29,[],"['26', '16']"
7,10,09:08:20,09:10:20,['9'],[]
8,15,09:16:53,09:18:53,[],['9']
9,13,09:24:02,09:26:02,['24'],[]
10,11,09:32:28,09:34:28,['10'],[]
11,10,09:38:19,09:40:19,[],['24']
12,9,09:41:36,09:47:00,['53'],[]
13,8,09:48:17,09:50:17,[],['10']
14,0,10:03:42,10:05:42,"['59', '7']",['53']
15,8,10:19:07,10:21:07,[],['59']
16,11,10:25:45,10:27:45,[],['7']
17,13,10:34:11,10:36:11,"['49', '48']",[]
18,16,10:44:00,10:46:00,[],['48']
19,6,10:47:49,10:54:18,['23'],['49']
20,16,10:56:07,10:58:07,[],['23']
21,6,10:59:56,11:01:56,"['51', '12']",[]
22,11,11:14:40,11:16:40,[],['12']
23,8,11:21:18,11:23:18,[],['51']
24,6,11:35:58,19:00:00,[],[]
