number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:04:37,[],[]
2,7,08:10:00,08:12:00,['72'],[]
3,9,08:17:23,08:19:23,['75'],[]
4,14,08:31:56,08:51:50,[],"['72', '75']"
5,12,08:58:33,09:07:00,['87'],[]
6,14,09:13:43,09:15:43,[],['87']
7,9,09:28:16,09:30:16,"['66', '71']",[]
8,11,09:34:04,09:36:04,[],['71']
9,0,09:53:02,11:26:52,['76'],['66']
10,14,11:34:48,11:52:00,['47'],[]
11,12,11:58:43,12:00:43,[],['76']
12,9,12:06:33,14:12:00,['41'],['47']
13,7,14:17:23,15:25:00,"['27', '93']",['41']
14,9,15:30:23,15:42:00,['56'],[]
15,11,15:45:48,15:47:48,[],['93']
16,14,15:58:53,16:02:25,[],"['27', '56']"
17,0,16:10:21,16:12:21,"['80', '68']",[]
18,14,16:20:17,16:22:17,[],['80']
19,13,16:25:59,16:27:59,['52'],[]
20,10,16:45:00,16:47:00,['53'],[]
21,7,16:53:28,17:00:03,[],"['52', '68', '53']"
22,8,17:05:26,19:00:00,[],[]
