number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,07:58:21,[],[]
2,15,08:02:59,08:05:00,['1'],[]
3,14,08:07:34,08:09:34,[],['1']
4,13,08:12:08,09:44:27,['54'],[]
5,6,09:53:48,10:11:04,[],['54']
6,14,10:17:59,10:20:00,['55'],[]
7,15,10:22:34,10:24:34,['8'],[]
8,6,10:29:12,10:31:12,[],"['55', '8']"
9,15,10:35:50,10:38:56,['0'],[]
10,6,10:43:34,10:45:34,[],['0']
11,8,10:58:13,11:26:59,['52'],[]
12,9,11:28:16,11:30:16,['31'],[]
13,6,11:41:45,11:43:46,[],"['31', '52']"
14,9,11:55:15,12:00:00,['43'],[]
15,0,12:13:50,13:08:49,['19'],['43']
16,11,13:26:43,13:28:43,['75'],[]
17,13,13:35:08,13:37:09,[],['19']
18,6,13:46:30,13:48:31,"['71', '57']",['75']
19,9,14:00:00,14:02:01,[],['57']
20,0,14:15:51,15:45:00,['18'],['71']
21,8,15:58:25,16:00:25,[],['18']
22,0,16:13:50,16:20:00,"['26', '58']",[]
23,14,16:39:06,16:41:06,[],['58']
24,15,16:43:40,16:48:45,[],['26']
25,13,16:53:53,17:15:00,['21'],[]
26,11,17:21:25,17:35:04,[],['21']
27,33,17:47:47,19:00:00,[],[]
