user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[28],"[0, 6]",4.0,18.03,16.4,1
1,-,-,-,-,20.8,2
2,-,-,-,-,13.45,2
3,-,-,-,-,19.3,1
4,"[28, 14]","[5, 4, 15]",7.6,12.2,16.1,2
5,-,-,-,-,18.87,1
6,-,-,-,-,11.42,1
7,-,-,-,-,20.63,1
8,-,-,-,-,26.58,2
9,-,-,-,-,31.03,3
10,-,-,-,-,28.3,2
11,-,-,-,-,9.83,1
12,-,-,-,-,19.15,2
13,-,-,-,-,29.87,3
14,-,-,-,-,14.6,2
15,-,-,-,-,8.92,1
16,"[28, 14]","[2, 4, 16]",6.0,10.65,14.65,2
17,-,-,-,-,31.03,3
18,-,-,-,-,24.0,1
19,-,-,-,-,19.7,2
20,"[14, 18]","[14, 4, 3]",6.0,11.62,15.37,2
21,-,-,-,-,24.83,2
22,-,-,-,-,14.62,2
23,-,-,-,-,31.03,3
24,-,-,-,-,26.38,2
25,-,-,-,-,27.53,3
26,[14],"[16, 14]",4.0,6.23,6.43,1
27,-,-,-,-,25.5,1
28,-,-,-,-,15.07,2
29,-,-,-,-,25.63,3
30,-,-,-,-,33.85,2
31,-,-,-,-,16.47,2
32,-,-,-,-,20.43,1
33,-,-,-,-,18.12,2
34,"[18, 14]","[1, 4, 17]",17.4,15.28,19.28,2
35,-,-,-,-,26.32,1
36,-,-,-,-,7.92,1
37,[19],"[10, 13]",2.0,7.45,9.45,1
38,"[28, 19]","[1, 3, 8]",20.9,11.08,15.07,2
39,-,-,-,-,11.62,2
40,"[28, 14]","[5, 4, 16]",5.6,9.43,13.45,2
41,-,-,-,-,23.83,2
42,-,-,-,-,31.03,3
43,-,-,-,-,7.72,1
44,[28],"[5, 1]",5.5,16.1,12.57,1
45,-,-,-,-,24.13,2
46,[14],"[17, 18]",2.0,4.22,6.22,1
47,[28],"[5, 1]",15.2,12.83,12.57,1
48,-,-,-,-,31.03,3
49,-,-,-,-,27.58,2
50,[19],"[13, 12]",2.0,2.77,4.77,1
51,"[14, 18, 19]","[17, 4, 3, 8]",20.2,12.52,18.52,3
52,-,-,-,-,26.58,2
53,-,-,-,-,12.95,1
54,-,-,-,-,17.48,1
55,-,-,-,-,35.37,3
56,[14],"[14, 15]",2.0,3.47,5.47,1
57,-,-,-,-,26.38,2
58,-,-,-,-,26.58,2
59,"[19, 28]","[8, 3, 2]",20.0,7.62,11.62,2
60,-,-,-,-,26.08,3
61,-,-,-,-,17.48,1
62,[18],"[1, 0]",2.0,6.23,8.23,1
63,-,-,-,-,19.7,2
64,-,-,-,-,22.98,3
65,-,-,-,-,27.58,2
66,-,-,-,-,28.48,3
67,-,-,-,-,14.62,2
68,-,-,-,-,19.35,1
69,-,-,-,-,35.37,3
70,"[19, 18, 14]","[8, 3, 4, 17]",22.7,12.52,18.52,3
71,[29],"[0, 7]",2.0,3.47,5.47,1
72,"[19, 18, 14]","[10, 3, 4, 20]",28.7,27.47,33.17,3
73,-,-,-,-,35.37,3
74,[18],"[2, 1]",2.0,3.47,5.47,1
75,-,-,-,-,35.37,3
76,-,-,-,-,24.13,2
77,-,-,-,-,18.92,2
78,-,-,-,-,17.35,3
79,-,-,-,-,26.32,3
80,[14],"[4, 17]",2.0,4.9,6.9,1
81,"[14, 18]","[14, 4, 1]",6.3,18.28,15.77,2
82,[18],"[3, 5]",2.0,5.92,7.92,1
83,-,-,-,-,20.8,2
84,"[19, 18, 14]","[12, 3, 4, 16]",26.5,23.98,29.87,3
85,[29],"[7, 0]",2.0,3.47,5.47,1
86,[14],"[16, 19]",6.0,13.62,14.48,1
87,[14],"[20, 14]",11.2,24.08,22.37,1
88,-,-,-,-,28.25,3
89,"[14, 28]","[18, 4, 6]",13.4,14.92,18.92,2
