user ID,used buses,used transfer points,waiting time,ride time
16,-,-,-,-
4,-,-,-,-
18,-,-,-,-
25,[8],"[1, 5]",2.0,22.897
31,-,-,-,-
38,[9],"[8, 3]",2.0,9.0
19,[9],"[8, 12]",2.0,27.166
12,-,-,-,-
21,[8],"[1, 2]",2.0,7.5
29,-,-,-,-
36,-,-,-,-
34,-,-,-,-
1,[9],"[10, 3]",2.0,21.213
6,-,-,-,-
3,"[8, 9]","[2, 3, 8]",13.5,16.5
17,"[8, 9]","[2, 3, 13]",15.5,43.666
32,[9],"[13, 7]",16.7,57.568
15,[8],"[5, 3]",2.0,12.816
20,-,-,-,-
30,[8],"[3, 4]",2.0,7.5
26,-,-,-,-
28,"[9, 8]","[11, 3, 6]",6.0,36.369
24,-,-,-,-
22,-,-,-,-
13,[9],"[10, 12]",4.0,16.612
8,"[9, 8]","[12, 3, 1]",6.0,51.125
39,-,-,-,-
9,[9],"[12, 9]",4.0,19.869
5,"[8, 9]","[2, 3, 8]",20.5,16.5
11,[8],"[4, 2]",17.5,15.0
2,-,-,-,-
37,[9],"[9, 12]",2.0,19.729
0,[9],"[10, 11]",2.0,4.243
27,-,-,-,-
33,-,-,-,-
14,-,-,-,-
7,-,-,-,-
23,[9],"[12, 7]",4.0,51.568
35,[9],"[8, 13]",2.0,27.166
10,-,-,-,-
