number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:15:43,[],[]
2,7,08:21:06,08:27:00,['8'],[]
3,4,08:38:09,08:46:14,"['12', '59']",['8']
4,6,08:54:56,08:56:56,['15'],[]
5,7,08:59:42,09:01:42,[],['59']
6,8,09:07:05,09:21:09,[],"['15', '12']"
7,4,09:34:04,10:17:00,['54'],[]
8,6,10:25:42,10:32:00,['27'],[]
9,7,10:34:46,10:37:00,['40'],[]
10,8,10:42:23,10:44:51,"['43', '33', '44']","['54', '40', '27']"
11,7,10:50:14,10:52:14,[],"['33', '44']"
12,6,10:55:00,10:57:00,['53'],['43']
13,4,11:05:42,11:08:46,['14'],['53']
14,5,11:12:28,11:14:28,[],['14']
15,8,11:23:42,19:00:00,[],[]
