number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:59:00,[],[]
2,4,08:25:00,08:27:00,['18'],[]
3,3,08:36:14,09:32:00,['10'],['18']
4,4,09:41:14,10:57:00,['20'],['10']
5,0,11:23:00,11:27:37,['3'],['20']
6,3,11:44:28,11:47:11,['2'],['3']
7,1,11:58:16,12:00:16,['19'],[]
8,0,12:06:28,13:00:59,"['7', '11']","['2', '19']"
9,2,13:12:24,13:14:24,['5'],[]
10,4,13:29:10,13:33:00,"['23', '13']","['5', '7', '11']"
11,3,13:42:14,13:44:14,[],"['23', '13']"
12,0,14:01:05,19:00:00,[],[]
