number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:58:38,[],[]
2,12,08:15:08,08:17:09,['11'],[]
3,11,08:22:07,08:25:00,['16'],[]
4,4,08:35:48,08:37:48,['12'],"['11', '16']"
5,11,08:48:36,08:50:36,[],['12']
6,14,09:01:40,09:15:00,['9'],[]
7,12,09:21:43,09:34:51,['7'],[]
8,9,09:40:41,09:42:41,['15'],[]
9,8,09:53:26,09:55:27,[],"['15', '7', '9']"
10,11,10:09:10,10:20:00,['14'],[]
11,9,10:23:48,10:25:48,[],['14']
12,4,10:37:37,10:44:10,"['5', '10']",[]
13,10,10:50:04,10:52:05,[],['10']
14,9,10:57:59,11:00:00,['6'],['5']
15,13,11:12:00,11:14:00,[],['6']
16,16,11:35:56,19:00:00,[],[]
