user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[9, 11]",2.0,3.462
1,"[28, 29]","[4, 3, 13]",24.3,20.781
2,[28],"[1, 5]",4.0,12.838
3,[19],"[8, 7]",4.0,11.282
4,[19],"[13, 0]",6.1,25.987
5,"[18, 19]","[5, 3, 12]",6.0,22.701
6,"[18, 29]","[2, 3, 12]",10.8,20.247
7,"[19, 18]","[7, 0, 2]",4.6,10.589
8,[19],"[13, 11]",2.0,5.709
9,[28],"[2, 3]",2.0,3.462
10,"[28, 19]","[1, 3, 0]",5.8,16.237
11,[29],"[13, 12]",2.0,2.769
12,[29],"[0, 13]",8.0,35.733
13,"[18, 29]","[2, 3, 9]",4.0,11.077
14,"[28, 29]","[6, 3, 11]",18.7,16.786
15,[19],"[12, 8]",6.3,12.632
16,[19],"[11, 3]",4.0,11.077
17,[29],"[11, 13]",2.0,5.709
18,"[19, 18]","[13, 3, 6]",21.7,26.162
19,[19],"[11, 9]",2.0,3.462
20,[29],"[9, 11]",2.0,3.462
21,"[29, 18]","[10, 3, 2]",22.4,13.573
22,[19],"[13, 7]",16.1,24.586
23,[19],"[9, 10]",2.0,2.496
24,[19],"[10, 13]",4.0,7.667
25,[29],"[7, 11]",7.2,18.205
26,[28],"[0, 3]",2.0,9.314
27,-,-,-,-
28,"[28, 29]","[4, 3, 13]",13.4,20.781
29,[19],"[11, 13]",2.0,5.709
30,"[18, 29]","[1, 3, 11]",4.0,18.0
31,[29],"[13, 7]",2.0,23.354
32,"[29, 18]","[8, 3, 4]",20.1,7.615
33,[28],"[4, 1]",4.0,10.385
34,"[18, 19]","[5, 3, 10]",6.0,16.027
35,-,-,-,-
36,[28],"[6, 3]",11.8,6.607
37,[18],"[1, 0]",2.0,6.231
38,[19],"[7, 11]",6.3,32.965
39,"[19, 28]","[12, 3, 2]",24.9,20.154
40,[28],"[5, 3]",8.7,12.838
41,"[29, 28]","[9, 3, 6]",19.9,13.324
42,"[18, 29]","[4, 3, 13]",17.5,20.247
43,[28],"[3, 0]",4.0,13.154
44,[28],"[1, 0]",2.0,6.231
45,"[28, 29]","[2, 0, 10]",9.4,26.551
46,[29],"[7, 9]",2.0,14.272
47,[18],"[1, 6]",6.0,12.632
48,[18],"[4, 2]",2.0,6.923
49,"[19, 28]","[8, 3, 4]",4.0,7.615
50,-,-,-,-
51,"[18, 29]","[2, 3, 9]",4.0,11.077
52,[29],"[13, 10]",4.0,9.692
53,[18],"[1, 4]",4.0,10.385
54,[28],"[1, 0]",2.0,6.231
55,[29],"[8, 10]",2.0,5.709
56,[18],"[3, 5]",2.0,5.915
57,[29],"[8, 10]",2.0,5.709
58,[19],"[3, 9]",2.0,7.615
59,"[18, 19]","[6, 3, 13]",15.4,24.386
60,[29],"[3, 10]",4.0,9.863
61,"[18, 19]","[2, 0, 9]",8.0,24.862
62,[29],"[7, 12]",22.2,23.914
63,[18],"[2, 3]",2.0,3.462
64,"[19, 28]","[10, 3, 5]",4.0,15.706
65,[19],"[11, 3]",12.2,11.749
66,[19],"[11, 13]",2.0,5.709
67,"[28, 19]","[2, 3, 10]",17.0,13.573
68,[18],"[6, 4]",2.0,5.915
69,"[28, 19]","[1, 3, 10]",23.6,17.035
