number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:21:22,['36'],[]
2,7,08:24:50,08:31:47,['28'],[]
3,3,08:38:55,08:46:56,"['13', '35']",['28']
4,8,08:51:05,08:53:05,[],['35']
5,11,09:00:00,09:02:00,['58'],"['13', '36']"
6,8,09:08:55,09:17:00,['22'],[]
7,3,09:21:09,09:26:32,[],"['58', '22']"
8,7,09:33:40,09:35:40,['50'],[]
9,3,09:42:48,09:44:48,"['18', '71', '38', '3']",[]
10,9,09:52:25,09:54:25,[],"['50', '71']"
11,10,09:56:55,09:58:55,[],['38']
12,11,10:00:52,10:02:52,[],['18']
13,13,10:08:35,11:07:00,['77'],['3']
14,12,11:09:46,11:11:46,[],['77']
15,10,11:18:41,11:20:41,['65'],[]
16,9,11:23:11,11:25:11,['34'],[]
17,3,11:32:48,11:38:54,[],"['34', '65']"
18,0,11:48:13,11:50:14,"['62', '10', '0']",[]
19,7,11:53:42,11:55:42,[],['0']
20,8,12:06:39,12:08:39,[],['62']
21,11,12:15:34,12:17:34,['40'],[]
22,12,12:23:17,12:27:14,[],"['40', '10']"
23,13,12:30:00,12:32:00,"['2', '19']",[]
24,12,12:34:46,12:46:08,['16'],['19']
25,3,13:02:48,13:04:48,"['8', '68', '79']","['16', '2']"
26,9,13:12:25,13:14:25,[],"['8', '68']"
27,11,13:17:53,13:19:53,[],['79']
28,10,13:21:50,13:23:50,['15'],[]
29,8,13:29:33,13:31:33,['4'],[]
30,3,13:35:42,13:37:42,['47'],['4']
31,7,13:44:50,13:57:00,['5'],"['15', '47']"
32,0,14:00:28,14:02:28,[],['5']
33,0,14:02:28,19:00:00,[],[]
