number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:29:55,[],[]
2,4,08:55:55,08:57:55,"['47', '22', '3']",[]
3,3,09:07:09,09:09:09,[],"['47', '22']"
4,0,09:26:00,09:32:32,"['36', '45', '23']",['3']
5,1,09:38:44,09:40:44,[],['23']
6,2,09:46:16,09:48:16,[],['45']
7,4,10:03:02,10:15:46,['13'],['36']
8,3,10:25:00,10:27:00,['11'],['13']
9,0,10:43:51,10:46:56,"['30', '5']",['11']
10,2,10:58:21,11:00:21,[],['30']
11,4,11:15:07,11:22:33,['14'],['5']
12,3,11:31:47,11:33:47,['41'],[]
13,2,11:39:19,11:43:20,['1'],[]
14,1,11:48:52,11:52:00,['20'],[]
15,0,11:58:12,12:00:12,[],"['20', '41', '1', '14']"
16,1,12:06:24,14:02:00,['48'],[]
17,0,14:08:12,19:00:00,[],['48']
