user ID,used buses,used transfer points,waiting time,ride time
0,[110],"[4, 7]",2.0,11.154
1,"[121, 110]","[1, 4, 7]",27.5,31.461
2,"[20, 121]","[13, 0, 3]",26.3,28.423
3,[120],"[11, 9]",2.0,3.806
4,"[110, 120]","[8, 4, 10]",4.0,18.834
5,[121],"[1, 4]",2.0,20.308
6,"[121, 110]","[3, 4, 7]",20.2,20.384
7,[120],"[13, 10]",4.0,17.04
8,[10],"[7, 8]",2.0,5.382
9,"[21, 20]","[3, 4, 13]",23.0,31.709
10,"[110, 121]","[8, 4, 3]",4.8,22.154
11,[10],"[7, 5]",2.0,7.941
12,[120],"[12, 13]",2.0,6.72
13,"[121, 10]","[2, 4, 6]",4.0,23.478
14,"[10, 120, 121]","[6, 8, 4, 3]",10.3,29.363
15,[20],"[11, 0]",17.0,18.817
16,"[21, 110]","[1, 4, 6]",10.1,29.911
17,"[21, 120]","[2, 4, 10]",25.1,20.68
18,"[120, 121]","[12, 4, 3]",26.1,25.004
19,"[121, 120]","[1, 0, 14]",15.7,14.133
20,"[21, 20]","[2, 0, 13]",4.0,22.571
21,"[110, 120]","[6, 8, 13]",14.6,30.442
22,"[120, 110, 121]","[9, 8, 4, 3]",12.5,32.919
23,"[10, 121]","[6, 4, 0]",6.1,34.784
24,"[120, 10]","[12, 4, 7]",4.0,26.927
25,"[120, 121]","[12, 4, 3]",26.1,25.004
26,"[121, 20]","[3, 0, 14]",4.0,24.785
27,"[20, 110]","[13, 4, 6]",24.9,31.202
28,"[21, 120]","[0, 4, 10]",13.2,31.905
29,"[110, 21]","[5, 4, 1]",13.2,24.0
30,[10],"[8, 7]",2.0,5.382
31,"[20, 10]","[0, 4, 7]",10.4,40.975
32,"[120, 110]","[11, 4, 7]",8.6,21.958
33,"[110, 120]","[5, 8, 12]",14.6,29.633
34,[20],"[13, 12]",2.0,6.72
35,[21],"[0, 1]",2.0,6.192
36,"[21, 20]","[1, 4, 10]",4.0,26.218
37,[10],"[6, 4]",2.0,8.708
38,[120],"[12, 9]",4.0,16.231
39,"[110, 120]","[8, 4, 13]",7.1,35.401
40,[110],"[4, 8]",4.0,16.536
41,[20],"[9, 4]",2.0,11.821
42,[121],"[1, 4]",2.0,20.308
43,[10],"[6, 4]",2.0,8.708
44,"[10, 120]","[7, 8, 10]",15.6,15.703
45,[120],"[13, 9]",10.3,15.482
46,"[120, 10]","[12, 8, 7]",15.5,21.895
47,"[20, 21]","[12, 0, 3]",20.3,30.802
48,"[20, 110]","[12, 4, 7]",18.7,27.251
49,"[120, 121]","[13, 0, 2]",4.0,22.571
50,"[121, 110]","[2, 4, 8]",11.9,31.629
51,"[121, 20]","[3, 0, 13]",4.0,27.998
52,[110],"[5, 4]",2.0,3.692
53,"[110, 21]","[6, 4, 1]",22.8,29.016
54,[120],"[8, 12]",4.0,20.641
55,[20],"[11, 4]",2.0,10.804
56,"[110, 21]","[5, 4, 1]",13.2,24.0
57,"[121, 110]","[2, 4, 7]",9.9,26.247
58,"[120, 10]","[10, 4, 7]",4.0,17.064
59,"[21, 20]","[3, 0, 14]",26.1,24.785
