number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,11:31:34,[],[]
2,18,11:50:00,11:52:00,['18'],[]
3,16,12:04:32,12:06:32,[],['18']
4,15,12:09:18,12:11:18,['24'],[]
5,0,12:20:18,12:29:30,[],['24']
6,14,12:35:02,13:52:00,['10'],[]
7,0,13:57:32,13:59:32,[],['10']
8,14,14:05:04,14:19:22,['32'],[]
9,16,14:23:48,14:25:48,[],['32']
10,20,14:43:06,14:45:06,['39'],[]
11,19,14:50:00,14:52:00,['33'],[]
12,0,15:09:21,17:00:22,['16'],"['39', '33']"
13,19,17:17:43,17:19:43,[],['16']
14,0,17:37:04,19:00:00,[],[]
