number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:53:41,[],[]
2,13,08:17:59,08:20:00,['65'],[]
3,8,08:32:32,08:34:32,[],['65']
4,3,08:38:41,08:58:50,['42'],[]
5,0,09:08:08,09:39:06,['12'],['42']
6,11,09:57:44,09:59:45,['8'],[]
7,12,10:05:27,10:07:27,[],"['8', '12']"
8,10,10:14:22,10:19:48,['51'],[]
9,9,10:22:17,10:24:18,['57'],[]
10,3,10:31:54,10:33:55,['38'],['57']
11,0,10:43:13,10:47:06,[],"['51', '38']"
12,3,10:56:24,10:58:24,['16'],[]
13,10,11:08:11,11:10:12,[],['16']
14,11,11:12:09,11:30:00,['55'],[]
15,10,11:31:57,11:33:57,[],['55']
16,13,11:41:24,11:55:00,['23'],[]
17,11,12:00:42,12:02:42,[],['23']
18,10,12:04:39,12:06:40,['67'],[]
19,3,12:16:27,12:18:27,[],['67']
20,12,12:35:07,13:30:00,['43'],[]
21,3,13:46:40,14:05:00,"['34', '32']",['43']
22,8,14:09:09,14:11:48,[],['32']
23,9,14:15:15,14:17:15,[],['34']
24,21,14:32:43,19:00:00,[],[]
