number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:21:31,[],[]
2,26,08:38:37,08:40:37,['28'],[]
3,28,08:46:01,08:48:02,['33'],['28']
4,25,08:56:06,08:58:07,[],['33']
5,23,09:04:07,09:10:00,['6'],[]
6,0,09:18:44,09:20:44,[],['6']
7,27,09:39:17,09:41:18,['37'],[]
8,28,09:45:32,09:47:35,['24'],['37']
9,26,09:52:59,09:55:00,['17'],[]
10,25,09:58:00,10:00:00,[],['17']
11,22,10:07:30,10:10:30,[],['24']
12,0,10:18:00,10:20:00,['26'],[]
13,22,10:27:30,10:32:22,[],['26']
14,28,10:47:39,11:11:58,['0'],[]
15,23,11:25:47,11:31:59,[],['0']
16,25,11:37:59,11:39:59,['11'],[]
17,28,11:48:03,11:55:00,['25'],['11']
18,24,12:05:55,12:07:55,[],['25']
19,21,12:15:24,12:17:25,['7'],[]
20,27,12:32:24,12:51:30,['20'],['7']
21,28,12:55:44,12:57:45,"['9', '35']",['20']
22,24,13:08:40,13:10:40,[],['9']
23,23,13:13:39,13:15:40,[],['35']
24,24,13:18:39,13:25:00,"['38', '8']",[]
25,0,13:36:25,13:40:05,[],"['38', '8']"
26,21,13:45:29,13:47:30,['14'],[]
27,25,13:58:00,14:00:00,['27'],[]
28,28,14:08:04,14:12:28,[],"['14', '27']"
29,32,14:34:45,19:00:00,[],[]
