number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:04:28,[],[]
2,22,08:10:00,08:12:00,['25'],[]
3,13,08:22:19,08:28:29,"['23', '49', '65']",['25']
4,21,08:42:12,09:17:00,"['43', '45']","['23', '49', '65']"
5,25,09:29:49,09:32:00,['64'],[]
6,13,09:34:55,09:52:57,['11'],"['64', '43', '45']"
7,21,10:06:40,10:08:40,[],['11']
8,25,10:21:29,10:23:29,['29'],[]
9,22,10:32:00,11:44:00,['30'],['29']
10,13,11:54:19,12:01:44,[],['30']
11,25,12:04:39,12:06:39,['33'],[]
12,23,12:10:34,12:24:34,[],['33']
13,25,12:28:29,12:30:29,['15'],[]
14,13,12:33:24,12:35:24,['18'],['15']
15,24,12:42:26,12:49:11,[],['18']
16,13,12:56:13,13:35:18,['46'],[]
17,21,13:49:01,19:00:00,[],['46']
