user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[16, 0]","[14, 6, 3]",20.2,10.713,14.5,2
1,"[0, 6]","[3, 6, 9]",14.2,18.92,17.766666666666666,2
2,"[0, 7]","[19, 0, 24]",24.9,21.12,24.866666666666667,3
3,"[7, 0, 16]","[21, 0, 6, 16]",21.8,17.018,19.35,2
4,"[17, 8]","[23, 28, 17]",6.3,17.741,21.733333333333334,2
5,"[6, 17]","[13, 0, 25]",8.7,25.16,27.866666666666667,2
6,[10],"[6, 19]",2.0,2.064,4.033333333333333,1
7,-,-,-,-,14.316666666666666,2
8,[10],"[1, 17]",4.0,11.737,13.216666666666667,1
9,"[17, 6]","[24, 0, 9]",6.0,17.59,20.966666666666665,2
10,"[7, 6]","[26, 0, 8]",23.7,21.273,24.133333333333333,2
11,"[0, 16]","[5, 6, 8]",17.1,15.596,14.916666666666666,2
12,"[6, 10]","[12, 0, 1]",23.5,17.603,21.066666666666666,2
13,[17],"[0, 23]",2.0,5.382,7.366666666666666,1
14,"[6, 17]","[10, 0, 28]",12.5,24.081,21.75,2
15,[10],"[1, 3]",2.0,4.615,6.6,1
16,[16],"[7, 15]",4.0,9.288,8.716666666666667,1
17,"[7, 16]","[25, 0, 8]",24.4,18.394,22.366666666666667,2
18,[6],"[13, 7]",16.9,9.091,10.5,1
19,[0],"[20, 19]",2.0,2.064,4.033333333333333,1
20,[6],"[12, 11]",2.0,2.769,4.75,1
21,-,-,-,-,17.616666666666667,2
22,"[8, 17]","[29, 28, 26]",4.0,9.79,13.766666666666667,2
23,"[17, 6]","[26, 0, 15]",6.5,25.552,22.966666666666665,3
24,"[16, 0]","[15, 6, 3]",9.2,8.867,12.85,2
25,"[16, 7]","[13, 0, 21]",23.0,19.995,22.466666666666665,2
26,"[7, 8, 16]","[21, 28, 6, 16]",16.0,22.855,19.35,2
27,"[17, 18]","[26, 28, 30]",4.0,8.035,12.016666666666667,2
28,"[10, 16]","[20, 6, 13]",15.0,13.4,14.833333333333334,2
29,[10],"[17, 3]",4.0,7.603,9.416666666666666,1
30,"[16, 8]","[10, 6, 30]",22.1,13.057,17.033333333333335,2
31,[16],"[15, 13]",2.0,3.692,5.666666666666667,1
32,"[10, 6]","[1, 0, 9]",14.3,13.888,17.25,2
33,-,-,-,-,24.133333333333333,2
34,[17],"[28, 23]",2.0,8.51,10.5,1
35,-,-,-,-,3.8333333333333335,1
36,"[0, 6]","[2, 6, 12]",6.0,16.318,20.166666666666668,2
37,[16],"[15, 16]",2.0,2.064,4.033333333333333,1
38,[10],"[4, 18]",4.0,6.553,6.7,1
39,-,-,-,-,15.716666666666667,1
40,[16],"[8, 13]",8.7,7.944,9.0,1
41,-,-,-,-,4.75,1
42,-,-,-,-,17.85,2
43,[16],"[11, 14]",4.0,6.462,6.95,1
44,"[10, 16]","[18, 6, 12]",15.0,12.476,13.5,2
45,[6],"[16, 12]",4.0,7.461,8.166666666666666,1
46,"[6, 18]","[10, 6, 29]",6.0,12.163,15.566666666666666,2
47,"[17, 8]","[22, 28, 31]",4.0,11.26,15.25,2
48,[6],"[6, 11]",4.0,10.211,11.116666666666667,1
49,-,-,-,-,6.116666666666666,1
