number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:05:53,[],[]
2,7,08:17:31,08:19:32,['30'],[]
3,6,08:31:10,08:33:10,"['52', '1']",['30']
4,15,08:37:48,08:39:48,[],['52']
5,10,08:46:21,08:48:22,[],['1']
6,12,08:53:49,08:55:49,['34'],[]
7,6,09:06:10,09:25:04,"['16', '44']",['34']
8,16,09:26:53,09:28:54,[],['16']
9,8,09:39:53,09:43:46,['36'],['44']
10,6,09:56:25,10:24:52,"['8', '19', '59']",['36']
11,16,10:26:41,10:28:41,[],['59']
12,12,10:37:18,10:42:23,[],['8']
13,8,10:49:52,11:04:26,['42'],['19']
14,11,11:09:04,11:11:04,"['20', '31']",[]
15,14,11:17:59,11:20:00,['26'],[]
16,6,11:26:55,11:40:42,"['45', '11']","['31', '26', '42', '20']"
17,8,11:53:21,12:03:38,[],"['11', '45']"
18,7,12:07:29,12:20:00,['56'],[]
19,8,12:23:51,12:38:38,"['46', '32']",[]
20,13,12:48:25,12:51:07,[],['56']
21,6,13:00:28,13:11:56,"['50', '0', '17']","['46', '32']"
22,14,13:18:51,13:20:51,[],['50']
23,13,13:23:25,13:25:25,[],['0']
24,12,13:27:59,13:30:00,['27'],['17']
25,6,13:40:21,13:43:49,"['28', '10']",['27']
26,12,13:54:10,13:56:11,[],['28']
27,11,14:00:02,14:14:07,[],['10']
28,22,14:26:50,19:00:00,[],[]
