number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:46:08,[],[]
2,10,08:02:59,08:05:00,['63'],[]
3,9,08:07:29,08:18:31,['58'],[]
4,3,08:26:07,08:28:08,[],"['58', '63']"
5,8,08:32:17,08:34:17,['11'],[]
6,13,08:46:49,08:48:50,[],['11']
7,3,09:05:30,09:07:30,['46'],[]
8,11,09:18:34,09:20:35,['21'],[]
9,13,09:26:17,09:28:34,['9'],"['46', '21']"
10,3,09:45:14,09:47:27,['51'],[]
11,7,09:54:34,09:56:35,[],['9']
12,0,10:00:02,10:02:02,['40'],['51']
13,11,10:20:40,10:22:41,[],['40']
14,3,10:33:45,10:35:45,['12'],[]
15,13,10:52:25,10:54:47,"['35', '53']",['12']
16,3,11:11:27,11:18:23,['27'],"['35', '53']"
17,8,11:22:32,11:24:32,['18'],['27']
18,9,11:27:59,11:30:00,['36'],[]
19,13,11:39:06,11:41:06,[],"['18', '36']"
20,3,11:57:46,11:59:46,['38'],[]
21,13,12:16:26,12:44:46,"['56', '17']",['38']
22,3,13:01:26,13:14:36,[],"['17', '56']"
23,11,13:25:40,14:15:00,['34'],[]
24,3,14:26:04,14:28:51,"['44', '13']",['34']
25,8,14:33:00,14:35:28,[],['13']
26,13,14:48:00,14:50:00,[],['44']
27,3,15:06:40,15:08:41,['61'],[]
28,0,15:17:59,15:20:00,['20'],['61']
29,13,15:44:18,15:48:34,['42'],['20']
30,7,16:11:55,16:13:55,[],['42']
31,3,16:21:02,16:23:03,['5'],[]
32,10,16:32:50,16:34:50,[],['5']
33,3,16:44:37,16:48:10,"['37', '41']",[]
34,10,16:57:57,17:00:47,[],['37']
35,11,17:02:44,17:04:45,['28'],[]
36,13,17:10:27,17:12:27,[],"['28', '41']"
37,3,17:29:07,17:31:08,['31'],[]
38,9,17:38:44,17:40:45,[],['31']
39,28,17:56:13,19:00:00,[],[]
