number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:05:36,[],[]
2,6,08:20:00,08:22:00,['18'],[]
3,4,08:27:55,08:35:36,"['37', '17']",[]
4,3,08:39:04,08:41:04,[],['37']
5,1,08:47:59,08:55:09,[],"['18', '17']"
6,3,09:02:04,09:04:04,['15'],[]
7,2,09:07:32,09:09:32,[],['15']
8,4,09:16:27,09:36:55,"['28', '52']",[]
9,3,09:40:23,09:42:23,[],"['28', '52']"
10,4,09:45:51,09:49:18,['7'],[]
11,5,09:55:01,09:58:21,[],['7']
12,4,10:04:04,10:06:04,"['57', '2']",[]
13,3,10:09:32,10:11:32,[],['57']
14,2,10:15:00,10:17:00,['11'],['2']
15,3,10:20:28,10:34:31,['29'],['11']
16,4,10:37:59,10:48:54,['56'],['29']
17,3,10:52:22,11:08:09,['32'],['56']
18,2,11:11:37,11:13:37,[],['32']
19,3,11:17:05,11:24:09,['38'],[]
20,4,11:27:37,12:37:00,['26'],['38']
21,5,12:42:43,12:44:43,[],['26']
22,4,12:50:26,12:58:41,['1'],[]
23,3,13:02:09,13:04:09,"['30', '39']",['1']
24,4,13:07:37,13:09:37,['41'],"['30', '39']"
25,5,13:15:20,14:27:00,['8'],['41']
26,1,14:37:34,16:06:59,['45'],['8']
27,2,16:10:27,16:32:26,['51'],[]
28,3,16:35:54,16:37:54,[],['45']
29,4,16:41:22,16:49:17,[],['51']
30,5,16:55:00,16:57:00,['27'],[]
31,3,17:02:55,17:04:55,[],['27']
32,0,17:14:14,19:00:00,[],[]
