number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:21:56,"['23', '38']",[]
2,1,08:28:08,08:30:08,[],['23']
3,4,08:50:26,10:29:42,['16'],['38']
4,1,10:50:00,11:24:24,['24'],['16']
5,4,11:44:42,11:46:42,['10'],['24']
6,3,11:55:56,11:57:56,[],['10']
7,2,12:03:28,12:17:00,['28'],[]
8,4,12:31:46,13:47:55,['11'],['28']
9,3,13:57:09,13:59:09,[],['11']
10,4,14:08:23,14:42:38,['4'],[]
11,3,14:51:52,14:53:52,[],['4']
12,2,14:59:24,15:11:59,['15'],[]
13,0,15:23:24,16:22:00,"['26', '27']",['15']
14,4,16:48:00,16:58:29,[],"['26', '27']"
15,0,17:24:29,19:00:00,[],[]
