number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:15:22,[],[]
2,15,08:20:00,08:22:00,['23'],[]
3,6,08:26:38,08:28:38,[],['23']
4,16,08:30:27,09:02:00,['39'],[]
5,6,09:03:49,09:05:49,['29'],['39']
6,15,09:10:27,09:17:00,['13'],['29']
7,6,09:21:38,09:23:38,['26'],['13']
8,15,09:28:16,09:33:03,['22'],['26']
9,13,09:38:12,09:40:12,[],['22']
10,8,09:50:00,09:52:00,['38'],[]
11,6,10:04:40,10:06:40,[],['38']
12,12,10:17:02,10:19:02,['33'],[]
13,13,10:21:36,10:23:36,[],['33']
14,11,10:30:02,10:47:00,['36'],[]
15,6,10:59:44,11:06:43,"['18', '7', '30']",['36']
16,14,11:13:38,11:15:38,[],['7']
17,13,11:18:12,11:20:12,[],['18']
18,9,11:28:49,11:30:49,[],['30']
19,10,11:32:06,11:46:18,['24'],[]
20,9,11:47:35,12:02:00,['3'],[]
21,8,12:03:17,12:07:00,['2'],['3']
22,0,12:20:25,12:22:25,[],"['24', '2']"
23,7,12:32:13,12:45:17,['25'],[]
24,10,12:49:55,12:51:55,['32'],[]
25,15,12:58:28,13:05:14,['20'],[]
26,6,13:09:52,13:11:52,"['37', '1']","['32', '25', '20']"
27,11,13:24:36,13:34:23,[],['1']
28,7,13:42:31,13:44:31,[],['37']
29,6,13:56:10,19:00:00,[],[]
