number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:12:27,[],[]
2,14,09:17:59,09:20:00,['45'],[]
3,4,09:27:53,09:29:53,['49'],[]
4,17,09:34:46,09:36:47,[],['49']
5,18,09:40:59,09:43:00,[],['45']
6,19,09:45:04,09:47:04,['15'],[]
7,4,09:56:18,09:59:16,[],['15']
8,16,10:02:59,10:09:20,"['40', '29']",[]
9,4,10:13:03,10:25:59,['31'],"['40', '29']"
10,18,10:34:59,10:36:59,['0'],[]
11,20,10:42:01,10:44:01,[],"['0', '31']"
12,19,10:48:54,10:50:55,['44'],[]
13,18,10:52:59,10:55:00,['61'],[]
14,4,11:04:00,11:19:44,"['46', '24']","['44', '61']"
15,16,11:23:27,11:34:22,[],['46']
16,14,11:38:47,11:40:48,[],['24']
17,17,11:53:11,12:00:03,['13'],[]
18,4,12:04:56,12:06:57,['52'],[]
19,16,12:10:40,12:20:48,[],['52']
20,15,12:23:34,12:25:34,['17'],[]
21,0,12:34:34,12:40:00,[],"['17', '13']"
22,21,12:40:00,19:00:00,[],[]
