number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,09:59:08,[],[]
2,8,09:59:07,10:01:08,['67'],[]
3,4,10:14:03,10:18:46,"['36', '4', '6']",['67']
4,5,10:22:27,10:26:38,[],['36']
5,6,10:32:32,10:34:32,[],['6']
6,7,10:37:18,10:39:19,[],['4']
7,6,10:42:05,10:45:00,['80'],[]
8,4,10:53:42,11:30:40,['49'],['80']
9,7,11:41:49,11:43:50,[],['49']
10,6,11:46:36,12:50:00,['29'],[]
11,5,12:55:54,12:57:54,['76'],[]
12,4,13:01:35,13:03:36,['34'],"['29', '76']"
13,8,13:16:31,13:27:37,[],['34']
14,6,13:34:49,13:45:00,['77'],[]
15,4,13:53:42,13:55:42,['63'],['77']
16,6,14:04:24,15:10:47,['2'],['63']
17,8,15:17:59,15:20:00,['3'],['2']
18,7,15:25:22,15:28:05,['14'],[]
19,5,15:36:01,15:38:02,[],['3']
20,4,15:41:43,15:43:43,['25'],['14']
21,7,15:54:52,15:56:53,[],['25']
22,4,16:08:02,16:10:02,"['41', '78']",[]
23,5,16:13:43,16:15:43,[],['41']
24,6,16:21:37,16:23:38,[],['78']
25,7,16:26:24,16:28:41,['75'],[]
26,4,16:39:50,16:41:50,[],['75']
27,7,16:52:59,16:55:00,['73'],[]
28,5,17:02:56,17:04:56,[],['73']
29,16,17:14:09,19:00:00,[],[]
