number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:17:14,[],[]
2,9,08:27:59,08:30:00,['33'],[]
3,10,08:35:54,08:45:00,['31'],[]
4,4,08:50:54,09:41:13,['19'],"['31', '33']"
5,11,09:52:01,09:54:02,[],['19']
6,12,09:59:00,10:01:00,['36'],[]
7,4,10:16:46,10:18:46,"['8', '67']",['36']
8,11,10:29:34,10:35:00,['11'],"['8', '67']"
9,13,10:46:40,10:48:40,[],['11']
10,12,10:55:23,10:59:59,['10'],[]
11,11,11:04:57,11:15:00,['21'],[]
12,4,11:25:48,11:27:48,[],['10']
13,10,11:33:42,11:35:42,['44'],['21']
14,11,11:41:14,11:53:01,['71'],[]
15,12,11:57:59,12:00:00,['79'],[]
16,13,12:06:43,12:10:00,['86'],"['79', '44']"
17,0,12:21:09,12:23:09,[],"['86', '71']"
18,8,12:53:23,12:58:26,['32'],[]
19,4,13:11:21,13:13:21,"['29', '50', '76']",['32']
20,12,13:29:07,13:31:07,[],"['29', '50']"
21,13,13:37:50,14:00:00,['0'],['76']
22,10,14:17:01,14:19:01,[],['0']
23,9,14:24:55,14:30:00,['58'],[]
24,4,14:41:49,14:43:49,[],['58']
25,9,14:55:38,14:57:38,"['12', '35']",[]
26,14,15:10:11,15:12:11,['72'],[]
27,0,15:20:07,15:28:19,['74'],"['12', '72', '35']"
28,13,15:39:28,16:10:00,['24'],['74']
29,11,16:21:40,16:23:40,[],['24']
30,0,16:40:38,17:15:00,['81'],[]
31,9,17:34:28,17:56:39,[],['81']
32,16,18:07:24,19:00:00,[],[]
