number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:52:14,[],[]
2,9,08:02:59,08:05:00,['69'],[]
3,0,08:24:28,08:26:28,[],['69']
4,11,08:43:26,09:25:00,['23'],[]
5,10,09:30:32,10:00:00,['4'],['23']
6,4,10:05:54,10:08:26,"['83', '82', '84']",['4']
7,9,10:20:15,10:22:15,[],"['82', '84']"
8,8,10:33:00,10:40:47,[],['83']
9,4,10:53:42,10:56:21,"['80', '59', '39', '38']",[]
10,11,11:07:09,11:09:09,[],"['80', '59']"
11,12,11:14:07,11:16:07,[],['39']
12,13,11:22:50,11:24:51,[],['38']
13,0,11:36:00,12:01:50,['43'],[]
14,13,12:12:59,12:15:00,['16'],[]
15,12,12:21:43,12:23:43,[],['16']
16,9,12:29:33,12:55:00,['45'],['43']
17,14,13:07:33,13:10:00,['9'],['45']
18,11,13:21:04,13:23:04,[],['9']
19,8,13:36:47,13:57:22,['42'],[]
20,9,14:08:07,14:10:08,['26'],[]
21,10,14:16:02,14:18:03,[],['26']
22,11,14:23:35,14:30:00,['54'],[]
23,12,14:34:58,14:40:00,"['20', '53']","['54', '42']"
24,11,14:44:58,14:46:58,[],['20']
25,4,14:57:46,14:59:46,[],['53']
26,13,15:22:14,15:25:42,"['89', '41']",[]
27,11,15:37:22,15:39:23,"['88', '78']",[]
28,4,15:50:11,15:52:11,['14'],"['88', '89', '41', '78']"
29,11,16:02:59,16:05:00,['51'],[]
30,12,16:09:58,16:20:00,['30'],['14']
31,13,16:26:43,16:34:18,[],"['51', '30']"
32,14,16:37:59,16:40:00,['28'],[]
33,13,16:43:41,16:45:41,['70'],[]
34,12,16:52:24,16:54:24,[],['70']
35,8,17:10:54,17:28:03,[],['28']
36,16,17:28:02,19:00:00,[],[]
