number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:58:35,[],[]
2,6,08:12:59,08:15:00,"['75', '39']",[]
3,3,08:20:42,08:50:04,['73'],"['75', '39']"
4,4,08:53:31,08:55:32,['16'],['73']
5,2,09:02:27,09:04:27,[],['16']
6,0,09:11:34,09:25:00,['17'],[]
7,3,09:34:18,09:38:40,['15'],['17']
8,1,09:45:35,09:54:32,[],['15']
9,2,09:57:59,10:00:00,['50'],[]
10,3,10:03:27,10:07:55,"['10', '35']",['50']
11,6,10:13:37,10:15:38,[],"['10', '35']"
12,2,10:22:59,10:25:00,['30'],[]
13,3,10:28:27,10:44:36,['2'],['30']
14,1,10:51:31,11:11:07,[],['2']
15,2,11:14:34,11:17:19,['54'],[]
16,3,11:20:46,11:22:46,['14'],['54']
17,5,11:28:40,11:30:41,[],['14']
18,6,11:31:22,11:35:00,['21'],[]
19,3,11:40:42,11:46:02,"['33', '25', '20']",['21']
20,4,11:49:29,11:51:30,[],['33']
21,5,11:57:12,11:59:12,[],"['25', '20']"
22,6,11:59:53,12:28:10,['0'],[]
23,3,12:33:52,12:35:52,[],['0']
24,6,12:41:34,12:43:35,['40'],[]
25,3,12:49:17,12:51:18,['11'],[]
26,2,12:54:45,12:56:45,[],['11']
27,0,13:03:52,13:05:53,[],['40']
28,4,13:17:59,13:20:00,['51'],[]
29,3,13:23:27,13:25:27,"['31', '37']",['51']
30,5,13:31:21,13:40:11,[],['37']
31,6,13:40:52,13:50:42,['8'],['31']
32,5,13:51:23,13:53:23,['55'],[]
33,3,13:59:17,14:01:18,[],"['55', '8']"
34,14,14:10:36,19:00:00,[],[]
