user ID,used buses,used transfer points,waiting time,ride time
0,[18],"[6, 3]",2.0,5.709
1,[28],"[6, 5]",2.0,0.692
2,"[29, 18]","[10, 3, 1]",6.0,17.035
3,[19],"[11, 8]",2.0,6.923
4,[28],"[6, 2]",2.0,7.359
5,[19],"[8, 7]",4.0,11.282
6,[19],"[10, 3]",2.0,9.791
7,-,-,-,-
8,"[18, 19]","[6, 3, 13]",23.7,24.137
9,"[19, 28]","[11, 3, 6]",4.0,16.786
10,"[19, 18]","[7, 3, 6]",15.0,12.837
11,"[29, 18]","[8, 3, 2]",14.1,7.615
12,[19],"[7, 10]",13.2,16.991
13,"[28, 19]","[5, 3, 9]",4.0,13.53
14,"[29, 18]","[7, 3, 5]",22.6,13.043
15,"[19, 18]","[10, 3, 1]",4.0,16.714
16,[18],"[4, 2]",2.0,6.923
17,[18],"[0, 3]",2.0,9.314
18,[28],"[6, 1]",4.0,10.821
19,[19],"[10, 12]",2.0,6.923
20,[18],"[3, 5]",4.0,9.17
21,[18],"[6, 3]",2.0,5.709
22,"[29, 28]","[7, 3, 4]",21.6,10.589
23,"[19, 28]","[7, 3, 2]",11.2,10.589
24,-,-,-,-
25,"[19, 18]","[12, 3, 5]",21.9,26.205
26,"[19, 28]","[11, 3, 4]",10.5,25.884
27,[29],"[13, 7]",4.0,23.378
28,[19],"[13, 12]",2.0,2.769
29,[29],"[11, 13]",2.0,5.709
30,[18],"[2, 3]",2.0,3.462
31,"[19, 18]","[13, 3, 6]",24.6,23.299
32,-,-,-,-
33,"[19, 18]","[12, 3, 4]",19.9,20.496
34,[19],"[13, 11]",2.0,5.709
35,"[29, 18]","[10, 3, 6]",5.1,15.5
36,[28],"[5, 2]",12.2,12.632
37,"[29, 18]","[12, 3, 5]",4.0,22.588
38,[29],"[10, 13]",6.0,10.436
39,"[18, 19]","[6, 3, 12]",17.7,23.488
40,[18],"[6, 0]",6.0,16.298
41,[29],"[8, 9]",2.0,3.462
42,[19],"[13, 10]",2.0,7.456
43,[19],"[13, 8]",4.0,12.632
44,[29],"[8, 13]",4.0,12.567
45,"[19, 28]","[10, 3, 0]",13.9,23.265
46,"[19, 28]","[9, 3, 1]",4.0,14.538
47,[28],"[1, 3]",2.0,6.923
48,[29],"[7, 0]",2.0,3.462
49,[29],"[3, 7]",2.0,7.128
50,"[18, 29]","[2, 3, 10]",8.7,13.252
51,[18],"[4, 3]",2.0,3.462
52,[28],"[1, 5]",10.3,16.094
53,[19],"[9, 10]",2.0,2.496
54,"[18, 19]","[2, 3, 11]",23.2,14.538
55,"[18, 19]","[5, 3, 11]",10.5,17.736
56,[28],"[6, 1]",6.0,13.53
57,[28],"[4, 1]",6.0,10.385
58,[19],"[9, 3]",2.0,7.615
59,[29],"[8, 12]",2.0,12.538
60,[29],"[8, 13]",4.0,12.567
61,"[29, 28]","[13, 3, 2]",22.1,23.017
62,[19],"[11, 3]",2.0,11.077
63,[29],"[10, 12]",4.0,7.667
64,[29],"[12, 11]",2.0,5.709
65,[19],"[0, 10]",15.2,20.452
66,[29],"[11, 0]",6.0,20.391
67,[29],"[9, 3]",2.0,7.615
68,-,-,-,-
69,-,-,-,-
70,"[28, 19]","[0, 3, 8]",4.0,13.468
71,[29],"[9, 13]",12.3,12.932
72,[29],"[13, 9]",2.0,9.106
73,"[29, 18]","[9, 3, 4]",4.0,11.077
74,"[28, 19]","[2, 3, 7]",4.0,10.589
75,"[18, 19]","[6, 3, 11]",15.7,17.779
76,[29],"[3, 11]",10.7,12.07
77,[28],"[4, 1]",8.1,10.385
78,"[29, 28]","[13, 3, 1]",13.4,26.365
79,[28],"[6, 3]",10.5,6.607
