number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:07:05,[],[]
2,3,08:17:59,08:20:00,['52'],[]
3,20,08:31:29,08:33:29,[],['52']
4,19,08:36:21,08:38:22,['2'],[]
5,6,08:41:14,08:45:20,['62'],['2']
6,2,08:57:31,09:10:00,['46'],[]
7,0,09:15:27,09:17:27,[],"['62', '46']"
8,4,09:31:21,09:57:24,['7'],[]
9,6,10:01:15,10:03:16,"['43', '29']",['7']
10,1,10:16:41,11:10:00,['67'],"['43', '29']"
11,6,11:23:25,11:25:25,[],['67']
12,18,11:28:17,12:02:53,['9'],[]
13,6,12:05:45,12:07:45,[],['9']
14,18,12:10:37,12:12:38,['33'],[]
15,3,12:22:59,12:25:00,['28'],[]
16,2,12:30:27,12:42:02,[],['33']
17,0,12:47:29,13:10:00,['20'],['28']
18,5,13:24:59,13:26:59,['36'],[]
19,6,13:29:33,13:31:33,[],['36']
20,18,13:34:25,13:36:26,['27'],[]
21,19,13:38:15,13:40:15,[],['27']
22,20,13:43:07,13:45:08,[],['20']
23,19,13:48:00,14:20:00,['10'],[]
24,20,14:22:52,14:24:52,[],['10']
25,19,14:27:44,14:55:00,['50'],[]
26,6,14:57:52,15:06:17,"['24', '34']",[]
27,4,15:10:08,15:12:09,[],['34']
28,2,15:20:46,15:22:46,[],['50']
29,1,15:24:03,15:26:42,[],['24']
30,2,15:27:59,15:30:00,['32'],[]
31,6,15:42:11,15:44:11,[],['32']
32,19,15:47:03,16:08:55,['25'],[]
33,17,16:12:58,16:25:00,['58'],[]
34,6,16:27:52,16:29:52,['53'],"['25', '58']"
35,4,16:33:43,16:35:43,[],['53']
36,1,16:45:30,17:10:00,['16'],[]
37,4,17:19:47,17:38:00,[],['16']
38,21,17:51:54,19:00:00,[],[]
