user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[8, 10]",2.0,5.709
1,-,-,-,-
2,[24],"[0, 14]",2.0,5.538
3,"[19, 18]","[9, 3, 1]",23.2,14.538
4,"[14, 18, 29]","[19, 4, 3, 12]",29.3,29.484
5,[14],"[19, 17]",2.0,4.992
6,"[19, 28]","[9, 3, 5]",19.6,16.786
7,[28],"[3, 1]",2.0,6.923
8,[29],"[10, 12]",2.0,6.923
9,[24],"[14, 20]",4.0,21.809
10,"[24, 29]","[14, 0, 11]",5.4,24.179
11,[18],"[0, 1]",2.0,6.231
12,[28],"[3, 5]",4.0,9.17
13,[18],"[3, 6]",2.0,5.709
14,"[18, 24]","[3, 4, 14]",14.5,11.623
15,"[19, 28, 14]","[8, 3, 4, 17]",22.9,12.511
16,"[29, 28]","[13, 3, 5]",6.0,22.636
17,"[18, 14]","[6, 4, 17]",20.0,10.81
18,"[18, 29]","[4, 3, 13]",18.3,23.017
19,"[14, 28, 19]","[15, 4, 3, 11]",27.6,20.921
20,[14],"[17, 14]",6.7,14.74
21,[19],"[13, 12]",2.0,2.769
22,"[19, 18]","[9, 3, 6]",22.7,13.324
23,"[29, 18]","[11, 3, 5]",24.0,16.992
24,"[28, 14]","[5, 4, 14]",20.9,15.553
25,"[28, 14]","[0, 4, 17]",15.3,18.946
26,[24],"[0, 4]",16.5,13.432
27,"[29, 18, 14]","[10, 3, 4, 17]",22.6,18.148
28,"[18, 29]","[1, 3, 13]",20.9,26.406
29,[18],"[4, 6]",2.0,5.915
30,"[24, 28]","[20, 4, 3]",4.0,17.377
31,[19],"[8, 9]",2.0,3.462
32,"[24, 18, 29]","[15, 4, 3, 12]",28.8,26.63
33,[19],"[7, 9]",13.4,14.743
34,"[18, 24]","[5, 4, 20]",24.6,19.841
35,[14],"[16, 15]",2.0,2.769
36,"[29, 18, 24]","[11, 3, 4, 17]",14.3,19.434
37,[19],"[9, 13]",2.0,9.106
38,"[28, 24]","[3, 4, 16]",19.9,7.19
39,[24],"[16, 18]",2.0,12.538
40,[14],"[14, 19]",11.9,17.781
41,[19],"[12, 10]",2.0,6.923
42,[19],"[3, 9]",2.0,7.615
43,-,-,-,-
44,"[14, 28]","[18, 4, 3]",4.0,12.462
45,[29],"[3, 13]",16.9,19.483
46,"[24, 29]","[17, 0, 7]",5.0,19.127
47,"[28, 14]","[3, 4, 15]",8.0,9.844
48,[29],"[10, 3]",2.0,9.791
49,"[18, 29]","[3, 0, 7]",7.0,16.615
50,[29],"[9, 7]",4.0,14.743
51,"[19, 18, 14]","[12, 3, 4, 18]",28.1,29.183
52,[28],"[1, 3]",2.0,6.923
53,[14],"[4, 20]",2.0,13.915
54,[19],"[10, 9]",2.0,2.496
55,[14],"[20, 17]",2.0,9.237
56,"[28, 29]","[2, 3, 0]",10.3,12.776
57,"[28, 14]","[2, 4, 20]",12.2,21.706
58,"[14, 18, 19]","[17, 4, 3, 13]",28.4,25.03
59,"[18, 24]","[2, 4, 16]",14.6,10.651
