number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:34:08,[],[]
2,24,08:55:00,08:57:00,"['54', '56']",[]
3,0,09:17:52,09:41:00,['31'],"['56', '54']"
4,24,10:01:52,11:52:56,"['49', '36', '50']",['31']
5,23,11:58:28,12:00:28,[],['36']
6,22,12:04:00,12:06:00,[],['49']
7,0,12:17:51,12:30:24,"['45', '5']",['50']
8,21,12:38:58,12:40:58,[],['5']
9,23,12:47:53,13:10:46,[],['45']
10,22,13:14:18,13:55:58,['9'],[]
11,24,14:05:00,16:02:00,['35'],['9']
12,0,16:22:52,19:00:00,[],['35']
