user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[10],"[6, 20]",2.0,5.75,7.73,1
1,"[10, 6]","[4, 6, 13]",8.8,13.496,17.2,2
2,[6],"[10, 6]",2.0,10.366,12.35,1
3,"[10, 6]","[1, 6, 16]",23.4,15.301,19.23,2
4,[16],"[14, 9]",6.0,11.354,9.82,1
5,[16],"[13, 6]",4.0,9.495,11.35,1
6,[6],"[12, 9]",4.0,7.923,8.4,1
7,[0],"[3, 18]",8.0,13.161,12.35,1
8,[10],"[2, 3]",2.0,5.455,7.45,1
9,-,-,-,-,11.77,1
10,"[6, 0]","[16, 6, 2]",23.0,14.016,18.0,2
11,"[6, 0]","[15, 6, 19]",6.0,7.568,11.5,2
12,[10],"[2, 19]",13.8,19.138,16.37,1
13,"[0, 16]","[5, 6, 13]",9.9,12.067,15.9,2
14,"[16, 0]","[14, 6, 5]",15.8,9.495,13.48,2
15,"[0, 6]","[17, 6, 10]",6.0,14.067,17.23,2
16,[16],"[15, 0]",12.7,26.073,19.27,1
17,"[0, 6]","[17, 6, 8]",10.0,16.638,19.52,2
18,[6],"[9, 7]",4.0,5.143,6.03,1
19,"[6, 10]","[7, 6, 17]",12.0,17.876,18.5,2
20,-,-,-,-,13.77,2
21,"[6, 10]","[12, 6, 0]",13.5,28.325,21.62,1
22,"[0, 6]","[17, 6, 14]",13.3,9.994,13.77,2
23,[6],"[16, 6]",2.0,1.818,3.82,1
24,[16],"[0, 9]",4.0,14.709,15.83,1
25,-,-,-,-,15.83,1
26,-,-,-,-,18.22,2
27,"[0, 6]","[18, 6, 16]",13.7,7.265,8.67,2
28,[6],"[8, 9]",2.0,1.286,3.27,1
29,[6],"[16, 11]",6.0,12.482,12.88,1
30,"[10, 6]","[1, 6, 10]",12.8,30.785,23.0,2
31,"[10, 16]","[4, 0, 8]",13.0,27.33,20.5,2
32,"[10, 16]","[19, 6, 10]",9.5,14.067,17.23,2
33,"[16, 0]","[11, 6, 3]",21.8,23.638,24.42,2
34,[6],"[15, 9]",4.0,7.842,9.82,1
35,[0],"[4, 18]",6.0,9.304,8.53,1
36,[16],"[12, 13]",2.0,2.571,4.55,1
37,-,-,-,-,9.82,1
38,"[16, 10]","[16, 6, 18]",5.0,4.693,8.67,2
39,[16],"[10, 0]",2.0,14.375,16.37,1
40,"[16, 0]","[14, 6, 19]",4.0,9.799,13.77,2
41,[0],"[1, 2]",2.0,1.286,3.27,1
42,"[10, 6]","[17, 6, 15]",6.0,7.568,11.5,2
43,-,-,-,-,18.4,2
44,[0],"[19, 1]",6.0,16.358,17.52,1
45,"[6, 0]","[8, 6, 17]",6.0,15.678,19.52,2
46,"[6, 10]","[16, 6, 3]",12.4,9.533,13.5,2
47,[16],"[13, 15]",2.0,5.143,7.12,1
48,[0],"[3, 6]",4.0,7.714,9.7,1
49,[6],"[15, 8]",8.0,14.959,11.08,1
50,[16],"[10, 8]",2.0,2.571,4.55,1
51,[6],"[16, 8]",6.0,17.889,12.98,1
52,[10],"[2, 5]",2.0,9.792,11.77,1
53,[16],"[13, 10]",2.0,7.497,9.48,1
54,[0],"[6, 17]",2.0,2.875,4.87,1
55,-,-,-,-,4.87,1
56,-,-,-,-,27.35,2
57,[16],"[6, 8]",14.2,13.763,14.63,1
58,"[6, 0]","[14, 6, 17]",21.3,9.799,13.77,2
59,-,-,-,-,18.18,2
