user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[0, 10]",7.6,19.426
1,[19],"[13, 9]",2.0,9.106
2,[19],"[13, 10]",2.0,7.456
3,[19],"[9, 8]",2.0,3.462
4,[19],"[11, 12]",2.0,5.709
5,[19],"[12, 13]",2.0,2.769
6,[19],"[10, 8]",2.0,5.709
7,"[18, 29]","[5, 3, 9]",22.8,13.53
8,[29],"[8, 9]",2.0,3.462
9,[29],"[9, 8]",2.0,3.462
10,[29],"[13, 7]",8.0,23.849
11,"[18, 29]","[5, 3, 9]",4.0,13.53
12,[18],"[5, 4]",2.0,5.709
13,[18],"[5, 4]",2.0,5.709
14,[18],"[3, 4]",2.0,3.462
15,[28],"[0, 1]",2.0,6.231
16,"[19, 28]","[9, 3, 1]",16.5,14.538
17,[29],"[8, 11]",4.0,6.923
18,"[18, 29]","[4, 3, 13]",24.1,21.029
19,[29],"[13, 3]",6.0,16.721
