user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[9, 18]","[10, 3, 1]",25.5,22.285,26.27,2
1,"[19, 92]","[8, 0, 21]",8.0,31.075,32.03,2
2,"[164, 92, 14]","[26, 24, 0, 19]",18.5,55.781,55.65,4
3,"[18, 9, 4]","[1, 3, 0, 16]",9.2,34.205,22.82,2
4,"[4, 9, 164]","[4, 0, 13, 26]",6.0,57.071,41.35,3
5,"[64, 192, 8, 14]","[12, 24, 0, 4, 15]",14.4,57.92,47.02,4
6,"[164, 92, 9]","[25, 24, 0, 7]",28.7,37.984,43.87,2
7,"[192, 64]","[0, 24, 12]",27.6,33.416,37.2,2
8,"[18, 92]","[1, 0, 22]",22.3,24.432,28.1,2
9,[92],"[0, 24]",7.6,28.033,29.82,1
10,[19],"[3, 8]",2.0,5.538,7.52,1
11,[8],"[3, 4]",2.0,4.615,6.6,1
12,-,-,-,-,39.52,3
13,"[14, 8]","[19, 4, 0]",6.0,29.331,25.12,1
14,[18],"[5, 6]",2.0,0.923,2.9,1
15,"[64, 92]","[13, 24, 21]",6.0,25.372,29.37,2
16,"[14, 8, 19]","[19, 4, 3, 7]",14.8,26.434,31.73,2
17,"[4, 8]","[15, 4, 3]",10.0,13.126,17.12,2
18,"[8, 4]","[3, 4, 16]",21.1,9.586,13.58,2
19,"[8, 92]","[1, 0, 22]",14.3,24.108,28.1,2
20,-,-,-,-,32.22,2
21,"[92, 14]","[23, 0, 20]",13.7,50.308,53.82,2
22,"[192, 8, 4]","[23, 0, 4, 19]",21.6,51.412,47.62,2
23,"[8, 4]","[3, 4, 18]",4.0,16.615,20.6,2
24,"[19, 64]","[8, 13, 25]",7.3,31.013,29.47,2
25,"[19, 18]","[7, 3, 1]",4.0,18.734,16.9,2
26,"[64, 92]","[25, 24, 23]",22.6,12.923,16.9,2
27,"[164, 192]","[25, 24, 23]",4.0,12.923,16.92,2
28,[14],"[19, 14]",14.9,25.441,22.62,1
29,"[192, 64, 19]","[21, 24, 13, 11]",28.0,33.302,38.98,3
30,[92],"[22, 23]",2.0,4.707,6.7,1
31,-,-,-,-,59.23,4
32,"[8, 19]","[4, 3, 11]",23.3,20.281,23.37,2
33,"[19, 8]","[13, 3, 6]",9.5,29.993,33.83,2
34,"[164, 92]","[26, 24, 0]",13.5,32.446,36.42,2
35,[92],"[21, 23]",7.3,9.414,11.22,1
36,[8],"[5, 1]",12.9,21.458,16.08,1
37,"[192, 14]","[24, 0, 19]",25.9,55.374,54.95,2
38,"[192, 164]","[23, 24, 27]",4.0,10.304,14.28,2
39,"[9, 14]","[7, 0, 17]",22.7,25.502,26.62,3
40,[92],"[24, 21]",4.0,16.615,18.6,1
41,"[92, 164]","[0, 24, 26]",24.5,32.831,36.42,2
42,"[19, 64, 92]","[8, 13, 24, 23]",7.3,32.859,38.85,3
43,"[18, 19]","[2, 3, 10]",6.8,17.67,21.65,2
44,"[192, 8, 14]","[24, 0, 4, 15]",12.4,52.538,43.82,2
45,[164],"[25, 27]",4.0,8.457,7.37,1
46,[14],"[20, 17]",4.0,13.184,14.28,1
47,"[18, 9, 4]","[2, 3, 0, 16]",7.2,29.589,18.2,2
48,[64],"[12, 13]",2.0,3.692,5.67,1
49,"[4, 19]","[17, 0, 7]",6.0,27.29,26.62,3
