number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:23:37,[],[]
2,0,08:23:37,08:25:37,['19'],[]
3,22,08:41:25,08:43:26,[],['19']
4,0,08:59:14,09:52:52,"['1', '9']",[]
5,21,10:04:17,10:09:52,[],['1']
6,24,10:26:28,11:09:23,"['26', '40', '2']",['9']
7,23,11:16:46,11:18:46,['21'],['26']
8,21,11:27:59,11:30:00,[],['40']
9,0,11:41:25,11:43:25,[],"['21', '2']"
10,22,11:59:13,12:30:00,['30'],[]
11,23,12:34:42,12:36:42,[],['30']
12,24,12:44:05,12:46:05,"['6', '34']",[]
13,0,13:13:54,13:20:00,"['8', '41']","['6', '34']"
14,21,13:31:25,13:40:00,['35'],[]
15,22,13:44:42,13:50:00,[],['8']
16,23,13:54:42,13:56:43,[],['35']
17,24,14:04:06,14:10:45,"['42', '15']",['41']
18,23,14:18:08,14:20:08,[],['42']
19,21,14:29:21,14:51:37,[],['15']
20,28,15:03:02,19:00:00,[],[]
