number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:56:08,[],[]
2,0,08:56:07,08:58:08,['49'],[]
3,7,09:02:44,09:10:37,[],['49']
4,8,09:25:12,09:27:13,['1'],[]
5,3,09:32:45,09:34:45,['16'],[]
6,7,09:44:15,09:46:16,[],['16']
7,0,09:50:52,09:52:52,[],['1']
8,7,09:57:28,10:15:00,['25'],[]
9,3,10:24:30,11:40:00,['10'],['25']
10,8,11:45:32,11:47:32,[],['10']
11,13,12:04:15,12:21:41,"['29', '33']",[]
12,11,12:29:17,12:32:00,[],['29']
13,3,12:46:46,12:51:36,"['32', '43']",['33']
14,10,13:04:39,13:24:01,[],['43']
15,11,13:26:37,13:28:46,[],['32']
16,8,13:37:59,13:40:00,"['42', '24']",[]
17,13,13:56:43,13:58:43,[],"['42', '24']"
18,28,14:31:07,19:00:00,[],[]
