number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:29:27,[],[]
2,14,08:34:59,08:37:00,['2'],[]
3,16,08:41:25,08:47:00,['5'],[]
4,4,08:50:43,09:02:00,"['4', '16']","['2', '5']"
5,16,09:05:43,09:12:00,['26'],['4']
6,15,09:14:46,09:22:00,['14'],"['16', '26']"
7,18,09:37:17,09:39:17,[],['14']
8,17,09:43:29,10:08:40,['18'],[]
9,4,10:13:33,10:15:34,['37'],[]
10,16,10:19:17,10:21:17,[],['37']
11,15,10:24:03,10:26:03,[],['18']
12,19,10:41:17,10:43:18,['0'],[]
13,18,10:45:22,10:52:00,['25'],['0']
14,4,11:01:00,11:06:16,"['23', '35']",['25']
15,16,11:09:59,11:12:00,['10'],['35']
16,14,11:16:25,11:30:39,[],"['23', '10']"
17,0,11:36:11,19:00:00,[],[]
